urir,status_code
http://www.slate.com/articles/news_and_politics/politics/2016/02/bernie_sanders_won_the_msnbc_debate_narrowly.html?wpsrc=sh_all_mob_tw_top,500
http://www.slate.com/articles/news_and_politics/politics/2016/02/bernie_sanders_won_the_msnbc_debate_narrowly.html?wpsrc=sh_all_tab_tw_top,500
http://www.slate.com/articles/news_and_politics/politics/2016/02/democratic_presidential_debate_who_won_vote_in_our_poll.html?wpsrc=sh_all_dt_tw_top,500
http://www.slate.com/articles/news_and_politics/politics/2016/02/democratic_presidential_debate_who_won_vote_in_our_poll.html?wpsrc=sh_all_mob_tw_top,500
http://www.slate.com/articles/news_and_politics/politics/2016/02/democratic_presidential_debate_who_won_vote_in_our_poll.html?wpsrc=sh_all_tab_tw_ru,500
http://www.slate.com/blogs/behold/2016/02/07/life_magazine_photographers_cover_the_first_super_bowl.html?wpsrc=sh_all_tab_tw_top,500
http://www.slate.com/blogs/browbeat/2016/02/06/watch_formation_beyonc_s_new_blacklivesmatter_inspired_music_video.html?wpsrc=sh_all_dt_tw_top,500
http://www.slate.com/blogs/outward/2015/10/05/bernie_sanders_on_marriage_equality_he_s_no_longtime_champion.html?wpsrc=sh_all_mob_tw_bot,500
http://www.slate.com/blogs/the_slatest/2016/02/04/bernie_sanders_and_hillary_clinton_s_msnbc_debate_lines.html?wpsrc=sh_all_tab_tw_ru,500
http://www.sltrib.com/sports/3503569-155/kragthorpe-defense-will-decide-super-bowl,500
http://www.slyhkitchen.com/2016/02/07/buffalo-chicken-bites/,500
http://www.tailgatemaster.com/super-food-ideas-for-sunday/,500
http://www.telemundo51.com/inicio/destacados/San-Francisco-se-blinda-por-el-Super-Bowl-50-partido-nfl-medidas-seguridad-broncos-panthers-367964651.html,500
http://www.thebedfordcitizen.org/2016/02/06/bedford-carlisle-police-arrest-carjacking-suspect-after-quick-response-from-dispatchers-officers-on-the-road/,500
http://www.thebedfordcitizen.org/2016/02/06/bedford-student-at-lexington-montessori-school-is-recognized-in-the-massachusetts-regional-scholastic-art-writing-awards/,500
http://www.thebig98.com/onair/amy-paige-44686/he-beat-cancer-he-can-more-14355290/,500
http://www.theblackfringebrewery.com,500
http://www.thechemicalfreeme.com,500
http://www.thedailyclutch.com/style/youll-love-these-nfl-inspired-wardrobe-styles/,500
http://www.thedailymeal.com/travel/where-celebrate-super-bowl-american-style-around-world?advD=1401,22800,500
http://www.thedenverchannel.com/sports/super-bowl/7-questions-for-denver-broncos-former-quarterback-now-gm-john-elway-on-super-bowl,500
http://www.thedenverchannel.com/sports/super-bowl/super-bowl-jets-wide-receiver-brandon-marshall-says-broncos-need-5-ps-to-beat-panthers,500
http://www.thedp.com/blog/dpolitics/2016/02/bush-in-bedford-trump-needs-therapy,500
http://www.thefederalistpapers.org/us/obama-forced-a-bank-to-pay-racial-justice-settlement-with-no-proof-at-all,500
http://www.thefiscaltimes.com/2016/01/28/Why-Are-So-Many-Democrats-Watching-Republican-Debates,502
http://www.thegatewaypundit.com/2008/03/madeleine-albright-500000-dead-iraqi-children-was-worth-it/,500
http://www.theherojournal.com/12-irresistible-superbowl-snacks/,500
http://www.theherojournal.com/?p=2505,500
http://www.theherojournal.com/best-super-bowl-halftime-shows/,500
http://www.themidlifefashionista.com/2016/02/what-to-wear-to-superbowl-party.html,500
http://www.theonion.com/r/52138,500
http://www.thepeoplesview.net/main/2016/1/18/bernies-new-health-care-plan-is-mathematically-challenged-flat-tax-gamble,500
http://www.thephillygodfather.com/super-bowl-zoo-pass,500
http://www.utsandiego.com/news/2016/feb/05/super-bowl-advertising-50-things-watch/,500
http://www.vavel.com/it/footballamericano/602426-nfl-super-bowl-preview.html,500
http://www.vegasinsider.com/horse-racing/story.cfm/story/1746813,500
http://www.washingtonmonthly.com/republic3-0/2015/12/which_presidential_candidate_b058844.php,500
http://www.washingtontimes.com/news/2016/feb/4/hillary-clinton-reluctant-release-goldman-sachs-sp/?utm_source=RSS_Feed&utm_medium=RSS,500
http://www.watchsuperbowllive.tk/watch-cbs-sports-superbowl-live-stream-2016/,500
http://www.wcpo.com/news/national/ea-sports-madden-nfl-16-predicts-panthers-will-narrowly-win-super-bowl-50-over-broncos,500
http://www.weaselzippers.us/255295-debbie-wasserman-schultzs-completely-un-self-aware-tweet/,500
http://www.welcomehome-batesmotel.com/s/a3mbmP,500
http://www.wfsb.com/clip/12196321/big-game-sliders-made-by-nicole-nalepa,500
http://www.wgar.com/onair/michael-j-31852/acts-of-kindness-when-men-pay-14341729/,500
http://www.wgrz.com/sports/nfl/superbowl/watch-all-the-super-bowl-50-ads-that-are-online-already/32371436,500
http://www.whatshaking.com/uncategorized/resurgent-kobe-bryant-leads-lakers-past-pelicans-99-96/,502
http://www.wherela.com/blog/2016/01/25/guide-where-to-watch-the-super-bowl-in-orange-county/,500
http://www.wherela.com/blog/2016/02/03/where-to-watch-the-super-bowl-in-los-angeles-3/,500
http://www.widewaterviews.com/Web/AR439294/FeaturedListings/details/5097432?listing_id=16618085,500
http://www.widewaterviews.com/Web/AR439294/FeaturedListings/details/5097432?listing_id=7184025,500
http://www.widewaterviews.com/Web/AR439294/ListingSearch/details/?mls_id=FL-RAMC&mls_no=386229&display_page=1&index=11&lpp=20&total_listings=15&from=results,500
https://en.m.wikipedia.org/wiki/File:Tyto_alba_-British_Wildlife_Centre,_Surrey,_England-8a_(1).jpg,500
https://www.washingtonpost.com/express/wp/2016/02/04/if-the-panthers-win-they-should-be-considered-one-of-the-best-teams-ever/,500
https://www.washingtonpost.com/express/wp/2016/02/04/super-bowl-50-fact-or-fiction-quiz-4/,500
https://www.washingtonpost.com/local/education/a-quarter-of-dc-students-on-track-for-college-new-parcc-test-results-show/2015/11/30/ef975362-971c-11e5-94f0-9eeaff906ef3_story.html,500
https://www.washingtonpost.com/local/education/hes-the-stinkweed-at-teach-for-americas-25th-anniversary-gala/2016/02/05/823f6df8-cc1f-11e5-ae11-57b6aeab993f_story.html?postshare=8891454709690519&tid=ss_tw-bottom,500
https://www.washingtonpost.com/local/education/teach-for-america-celebrates-25th-anniversary-at-washington-event/2016/02/06/695d4094-cd0a-11e5-88ff-e2d1b4289c2f_story.html,500
https://www.washingtonpost.com/news/business/wp/2016/02/03/a-year-after-the-somber-bowl-the-super-bowl-ads-go-happy-again/,500
https://www.washingtonpost.com/news/checkpoint/wp/2016/02/06/this-futuristic-fighter-jet-will-likely-be-unveiled-to-america-during-the-super-bowl/,500
https://www.washingtonpost.com/news/post-politics-live/liveblog/democratic-debate-live-blog-sanders-and-clinton-go-head-to-head/,500
https://www.washingtonpost.com/news/post-politics-live/liveblog/democratic-debate-live-blog-sanders-and-clinton-go-head-to-head/#31c9f35c-9cf0-4f32-918a-63befe43476b,500
https://www.washingtonpost.com/news/post-politics-live/liveblog/democratic-debate-live-blog-sanders-and-clinton-go-head-to-head/?tid=ss_tw#12faa38b-abf5-460d-8320-f1a0320e9af2,500
https://www.washingtonpost.com/news/post-politics-live/liveblog/democratic-debate-live-blog-sanders-and-clinton-go-head-to-head/?tid=ss_tw#1412e6b9-15e2-4d51-a3ca-cc38ba188491,500
https://www.washingtonpost.com/news/post-politics-live/liveblog/democratic-debate-live-blog-sanders-and-clinton-go-head-to-head/?tid=ss_tw#a94bd701-8fca-4192-a014-ab2b18f05421,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/bernie-sanders-won-the-debates-google-fight-in-more-ways-than-one/,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/bernie-sanders-won-the-debates-google-fight-in-more-ways-than-one/?postshare=5471454648931053&tid=ss_tw-bottom,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/bernie-sanders-won-the-debates-google-fight-in-more-ways-than-one/?postshare=6271454648877244&tid=ss_tw,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/bernie-sanders-won-the-debates-google-fight-in-more-ways-than-one/?postshare=7951454647411281&tid=ss_tw,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/sanders-clinton-debate-transcript-annotating-what-they-say/,500
https://www.washingtonpost.com/news/the-fix/wp/2016/02/04/winners-and-losers-from-the-5th-democratic-presidential-debate/?postshare=6451454647071638&tid=ss_tw,500
https://www.washingtonpost.com/news/worldviews/wp/2016/02/05/these-global-sporting-events-totally-dwarf-the-super-bowl/,500
https://www.washingtonpost.com/opinions/super-bowl-sunday-the-day-america-celebrates-football--and-brain-damage/2016/02/05/4afc537c-cb81-11e5-88ff-e2d1b4289c2f_story.html?wpisrc=nl_rainbow,500
https://www.washingtonpost.com/video/world/here-are-three-sporting-events-bigger-than-the-super-bowl/2016/02/05/11b1a2be-cc23-11e5-b9ab-26591104bb19_video.html,500
https://www.yahoo.com/digest/20160207-P0800/beyonc-released-surprise-new-single-just-time-super-bowl-00774035,500
https://www.yahoo.com/food/most-memorable-food-super-bowl-155546193.html?soc_src=social-sh&soc_trk=tw,500
https://www.yahoo.com/music/the-5-best-super-bowl-halftime-performers-ever-109524917111.html?soc_src=social-sh&soc_trk=tw,500
https://www.yahoo.com/politics/hillarys-financial-armada-233033648.html?soc_src=social-sh&soc_trk=tw,500
https://www.researchgate.net/publication/260948576_Mercury_concentrations_in_breast_feathers_of_three_upper_trophic_level_marine_predators_from_the_western_Aleutian_Islands_Alaska?ev=srch_pub&_sg=Td7e9JM3ylB46-q2H5RwfduwaIorOREhkijXYZgTNp7BxoTr06BPPhmJ9dj1C0hF.Ye1z4nAvy6irAtgpr1jhKkN-RaUJrGwLgXXdGcbHS1W3FAzijSMr31RHXomdpf84.VnszLC5TTTm_FW1um4CC5ESu0SpHU7_F8XQz57Ym-gAi72wmwltiBV_1aPuyetKf,500
https://www.reverbnation.com/DaMaddScience/song/25276133-move-deep-house-remix-ft-jack-short,500
https://www.reverbnation.com/UNCstizz/song/25198679-peyton-manning?0,500
https://www.reverbnation.com/artist/downloads/319602,500
https://www.reverbnation.com/cahnate/song/25230821-chicken-rubber-bands-remix,500
https://www.reverbnation.com/cahnate/song/25238736-check-n-cah-remix-prod-by-edsclu,500
https://www.reverbnation.com/christophcokane/song/17088842-i-am?0,500
https://www.reverbnation.com/christophcokane/song/20244258-strippa-holic?0,500
https://www.reverbnation.com/escottfrazier/song/15766094-moving-forward?0,500
https://www.reverbnation.com/realscarrbelly/song/25192125-why-me,500
https://www.reverbnation.com/shadowsofthevalley7/song/25015537-proposition?0,500
https://www.reverbnation.com/sixxpho/song/25253926-evolution,500
https://www.reverbnation.com/theculpritmanifest?0,500
https://www.spreaker.com/episode/7718236,500
https://www.spreaker.com/user/4561828/for-artists?autoplay=1,500
https://www.spreaker.com/user/7984356/pmnm-hoops-hops-the-sb50-edition,500
https://www.spreaker.com/user/bs3sports/bs3-sports-show-2-6-16,500
https://www.spreaker.com/user/dtongsports/nfl-football-nba-college-hoops-independe?autoplay=1,500
https://www.spreaker.com/user/infinitysportsnetwork/2-7-16-the-island-of-sports-information?autoplay=1,500
https://www.spreaker.com/user/soulmeetsthestreetzradio/sound-changers-special-super-bowl-sunday?autoplay=1,500
https://www.spreaker.com/user/the-stafford-voice/cant-we-all-just-get-along,500
https://www.astromojo.com/daily-stars.html,500
https://www.athletenetwork.com/mobile/fuel/would-a-broken-arm-stop-you,500
https://www.betitbest.com/de/news/nfl-newton-zum-wertvollsten-spielerder-saison-gewaehlt-1891263,500
https://www.betitbest.com/de/news/peyton-manning-und-sein-letzter-ritt-1887837,500
https://www.billboard.com.ar/articulo/827/coldplay-se-prepara-para-el-super-bowl,500
http://www.polsatnews.pl/wiadomosc/2016-02-06/super-bowl-gortat-kibicuje-denver-broncos/,500
http://www.mouthhealthy.org/en/nutrition/super-bowl-recipes/?source=ADAsite&content=PublicProgramRotator,500
http://www.mralanc.com/category/video-game-giveaways/,404
http://www.mrveto.com/2016/02/07/video-muistatko-taman-nain-ratkesi-viime-vuoden-super-bowl/,500
http://www.msn.com/en-us/music/gallery/most-memorable-super-bowl-halftime-show-performances/ss-BBpbaNc?ocid=spartanntp,500
http://www.msn.com/en-us/sports/nba/resurgent-kobe-bryant-leads-lakers-past-pelicans-99-96/ar-BBp9v9v,500
http://www.msn.com/en-us/sports/nfl/broncos-fan-after-dropping-dollar21000-on-super-bowl-50-tickets-dont-tell-my-wife/ar-BBpcvTM?li=BBnb2gg,500
http://www.msn.com/fr-ca/cuisine-et-vins/actualites-alimentaires/30-recettes-d%C3%A9cadentes-pour-le-super-bowl/ss-BBp9c5x#image=1,500
http://www.musiccovervideos.com/r-bsoul/coldplay-hymn-for-the-weekend-cover-superbowl/,500
http://www.musiccovervideos.com/rock/super-bowl-babies-choir-feat-seal-music-video/,500
http://www.muthead.com/16/players/6923-ray-lewis,500
http://www.muthead.com/16/players/6925-terrell-davis,500
http://www.muthead.com/16/players/6926-mean-joe-greene,500
http://www.muthead.com/prices/xbox-one,500
http://www.harmony-project.org/news/superbowl,500
http://www.hashgurus.com/q.aspx?q=%23SuperBowl,500
http://www.heraldnews.com/article/20160206/SPORTS/160206909/0/breaking_ajax,500
http://www.herculture.org/blog/2016/1/24/challenging-the-male-gaze-of-super-bowl-commercials,500
http://www.heressomethingtoday.com/somethingtoday/2016/2/7/watch-something-1,500
http://www.heute.at/freizeit/musik/10-unvergessliche-Musik-Momente-beim-Super-Bowl;art31330,1254015,500
http://www.hln.be/plus/sport/andere-sporten/tien-spelers-om-in-de-gaten-te-houden-tijdens-super-bowl-50-a2608075/,500
http://www.hm-attorneys.com/blog/2016/2/7/manning-newton-the-super-bowl-and-the-legality-of-online-betting,500
http://www.hngn.com/articles/176748/20160205/super-bowl-snacks-food-networks-best-gameday-eats-ready-under.htmexe=reporter,500
http://www.honeyandlime.co/2016/01/game-day-recipes-22-super-bowl-food-ideas.html,500
http://www.industrynightinsider.com/products/52eighty-rooftop-lounge/,500
http://www.industrynightinsider.com/products/barista-bar/,500
http://www.industrynightinsider.com/products/carlucci-restaurant/,500
http://www.industrynightinsider.com/products/citizen-bar/,500
http://www.industrynightinsider.com/products/da-lobsta/,500
http://www.industrynightinsider.com/products/the-brixton/,500
http://www.daily-journal.com/life/food/colorado-beers-in-honor-of-the-big-game/article_81d76afa-cff3-5426-83a8-c833f19d0bcf.html,500
http://www.dailykos.com/story/2016/02/04/1479904/-Clinton-Last-Night:-Name-Anything-[Wall-Street-Has]-Influenced-Me-OnOK,-I-Will,500
http://www.dailykos.com/story/2016/2/4/1479904/-Clinton-Last-Night-Name-Anything-Wall-Street-Has-Influenced-Me-On-OK-I-Will,500
http://www.dailymotion.com/video/x3qmfki_flashmob-sisley-unss-euro-2016_sport,500
http://www.dailymotion.com/video/x3qn9dv_10-stars-qui-ont-enflamme-la-mi-temps-du-super-bowl_news,500
http://www.dailysquat.com/115-million-americans-expected-to-watch-tonights-superb-owl/,500
http://www.damnhole.com/post-209217743-horror-thriller-movies-that-would-excite-you.html,500
http://www.datpiff.com/Reem-Ali-Junkiez-mixtape.742191.html,500
http://www.datpiff.com/mafia-papu-welcome-To-The-Trap-House-mixtape.755121.html,500
http://www.dawgsbynature.com/2016/2/6/10927652/super-bowl-2016-prediction-denver-broncos-vs-carolina-panthers,500
http://www.dearsportsfan.com/2016/02/07/super-bowl-50-whats-the-plot-who-is-going-to-win/,500
http://www.deezer.com/track/66786210,500
http://www.delish.com/entertain,500
http://www.delogistica.com/super-bowl-la-operacion-logistica-mas-grande-del-deporte-estadounidense/,500
http://www.denverchannel.com/live,500
http://www.diabetesbienestarysalud.com/2016/01/12-recetas-de-botanas/,500
http://www.dieselsweeties.com/archive/3994,500
http://www.digitaldaron.com/e/episode-139-an-atliensatlanta-falcons-fan-guide-to-superbowl/,500
http://www.divertir.eu/forum/vos-divertissements/tv-cinema/w9-acquiert-les-droits-de-retransmission-du-super-bowl-jusqu-en-2018.html,500
http://www.djprincests.com/1/post/2016/02/beyonce-new-release-video-formation-world-premiere.html,500
http://www.djprincests.com/1/post/2016/02/who-do-you-think-will-win-todays-superbowl.html,500
http://www.docdroid.net/QYAhMOv/presentation1.pdf.html,500
http://www.domainesomm.com/blog/2015/12/8/event-recap-football-themed-event-for-a-financial-firm,500
http://www.cnn.com/video/data/2.0/video/politics/2016/02/05/msnbc-democratic-presidential-debate-origwx-bw.cnn.html,500
http://www.cbs58.com/clip/12193233/model-apprentice-craftsmen-compete-for-glory,500
http://www.cbssports.com/nfl/eye-on-football/25474929/super-bowl-50-predictions-panthers-or-broncos-here-are-our-picks,500
http://www.cbssports.com/nfl/eye-on-football/25475871/super-bowl-2016-broncos-fan-spent-21k-on-tickets-didnt-tell-his-wife,500
http://www.cbssports.com/nfl/eye-on-football/25475938/look-uh-oh-a-few-panthers-refuse-to-dab-for-super-bowl-2016-photo,500
http://www.nba.com/video/games/pistons/2016/02/05/0021500746-nyk-det-play8.nba/index.html,500
http://www.nbcnews.com/video/3-weeks-of-work-in-5-days-democratic-debate-prep-616476739806?cid=sm_tw_hardball,500
http://www.salon.com/2015/06/01/white_progressives_racial_myopia_why_their_colorblindness_fails_minorities_and_the_lefts,500
http://www.salon.com/2016/02/05/in_debate_hillary_clinton_boasted_that_she_is_supported_henry_kissinger_accus,500
http://www.saltyrunning.com/olympic-trials/,500
http://www.samsclubgirl.com/franks-red-hot/,500
http://www.samsclubgirl.com/organic-wild-chips/,500
http://www.sbnation.com/lookit/2016/2/6/10928434/the-panthers-took-a-team-photo-and-almost-everyone-dabbed,500
http://www.sportbuzzbusiness.fr/publicites-super-bowl-2016-integralite-67355.html,500
http://www.sporten.com/nyhet/derfor-er-superbowl-mye-mer-enn-et-oppgjor-mellom-carolina-panthers-og-denver-broncos,500
http://www.sportingnews.com/nfl-news/4694021-super-bowl-50-panthers-broncos-pick-against-the-spread-odds-betting-trends-gambling-las-vegas,500
http://www.sportingnews.com/nfl-news/4694090-super-bowl-50-preview-panthers-broncos-cam-newton-peyton-manning-thomas-davis-jared-allen,500
http://www.sportingnews.com/nfl-news/4694096-why-the-panthers-will-win-super-bowl-50-cam-newton-mvp-sb50,500
http://www.sportingnews.com/nfl-news/4694100-super-bowl-50-why-broncos-will-win-peyton-manning-cj-anderson-von-miller-panthers,500
http://www.sportismadeforbetting.com/2016/02/superbowl-50-preview.html,500
http://www.sportsbooks.net/super-bowl-50-preview-prediction/,500
http://www.sportschau.de/weitere/football/denver-broncos-super-bowl-100.html,500
http://www.sportsgambling4fun.com/blog/football/denver-broncos-vs-carolina-panthers-super-bowl-50/,500
http://www.sportsmarketing.fr/chiffres-super-bowl/,500
http://www.sporttechie.com/2016/02/07/4-technology-elements-of-super-bowl-50-that-could-steal-the-show/,500
http://www.spox.com/de/sport/ussport/nfl/1602/Artikel/super-bowl-broncos-panthers-head-to-head-prognose.html,500
http://www.spreaker.com/user/8111453/super-bowl-edition-the-dawg-house-clevel,500
http://www.spreaker.com/user/pumkin-face/ugs-ftrp-detroit-rock-city-39,500
http://www.thescore.com/news/928027,500
